Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
CORDOBA,Unión,Canals,14182080.0,30,53.0
CORDOBA,Unión,Chilibroste,14182090.0,0,1.0
CORDOBA,Unión,Chilibroste,14182090.0,4,143.0
CORDOBA,Unión,Chilibroste,14182090.0,6,7.0
CORDOBA,Unión,Chilibroste,14182090.0,8,2.0
CORDOBA,Unión,Cintra,14182100.0,0,1.0
CORDOBA,Unión,Cintra,14182100.0,6,411.0
CORDOBA,Unión,Cintra,14182100.0,8,19.0
CORDOBA,Unión,Cintra,14182100.0,10,1.0
CORDOBA,Unión,Cintra,14182100.0,20,17.0
CORDOBA,Unión,Cintra,14182100.0,50,2.0
CORDOBA,Unión,Colonia Bismarck,14182110.0,6,22.0
CORDOBA,Unión,Idiazabal,14182130.0,0,2.0
CORDOBA,Unión,Idiazabal,14182130.0,0,1.0
CORDOBA,Unión,Idiazabal,14182130.0,6,420.0
CORDOBA,Unión,Idiazabal,14182130.0,10,23.0
CORDOBA,Unión,Idiazabal,14182130.0,15,8.0
CORDOBA,Unión,Idiazabal,14182130.0,20,1.0
CORDOBA,Unión,Idiazabal,14182130.0,25,7.0
CORDOBA,Unión,Justiniano Posse,14182140.0,0,1.0
CORDOBA,Unión,Justiniano Posse,14182140.0,10,1.0
CORDOBA,Unión,Justiniano Posse,14182140.0,50,2986.0
CORDOBA,Unión,Justiniano Posse,14182140.0,100,106.0
CORDOBA,Unión,Justiniano Posse,14182140.0,200,26.0
CORDOBA,Unión,Justiniano Posse,14182140.0,500,10.0
CORDOBA,Unión,Laborde,14182150.0,3,2.0
CORDOBA,Unión,Laborde,14182150.0,6,9.0
CORDOBA,Unión,Laborde,14182150.0,10,34.0
CORDOBA,Unión,Laborde,14182150.0,15,2.0
CORDOBA,Unión,Laborde,14182150.0,20,50.0
CORDOBA,Unión,Monte Maíz,14182170.0,0,21.0
CORDOBA,Unión,Monte Maíz,14182170.0,3,1.0
CORDOBA,Unión,Monte Maíz,14182170.0,4,550.0
CORDOBA,Unión,Monte Maíz,14182170.0,6,252.0
CORDOBA,Unión,Monte Maíz,14182170.0,8,156.0
CORDOBA,Unión,Monte Maíz,14182170.0,10,642.0
CORDOBA,Unión,Monte Maíz,14182170.0,15,872.0
CORDOBA,Unión,Monte Maíz,14182170.0,20,144.0
CORDOBA,Unión,Monte Maíz,14182170.0,25,103.0
CORDOBA,Unión,Monte Maíz,14182170.0,40,27.0
CORDOBA,Unión,Monte Maíz,14182170.0,50,4.0
CORDOBA,Unión,Morrison,14182180.0,0,220.0
CORDOBA,Unión,Morrison,14182180.0,6,1.0
CORDOBA,Unión,Morrison,14182180.0,8,529.0
CORDOBA,Unión,Morrison,14182180.0,10,152.0
CORDOBA,Unión,Morrison,14182180.0,15,73.0
CORDOBA,Unión,Morrison,14182180.0,20,2.0
CORDOBA,Unión,Morrison,14182180.0,25,144.0
CORDOBA,Unión,Morrison,14182180.0,50,69.0
CORDOBA,Unión,Morrison,14182180.0,75,12.0
CORDOBA,Unión,Noetinger,14182190.0,0,2.0
CORDOBA,Unión,Noetinger,14182190.0,1,7.0
CORDOBA,Unión,Noetinger,14182190.0,4,530.0
CORDOBA,Unión,Noetinger,14182190.0,5,27.0
CORDOBA,Unión,Noetinger,14182190.0,6,156.0
CORDOBA,Unión,Noetinger,14182190.0,10,265.0
CORDOBA,Unión,Noetinger,14182190.0,15,150.0
CORDOBA,Unión,Ordóñez,14182200.0,6,241.0
CORDOBA,Unión,Ordóñez,14182200.0,8,10.0
CORDOBA,Unión,Ordóñez,14182200.0,10,504.0
CORDOBA,Unión,Ordóñez,14182200.0,15,109.0
CORDOBA,Unión,Ordóñez,14182200.0,20,21.0
CORDOBA,Unión,Ordóñez,14182200.0,50,12.0
CORDOBA,Unión,Pascanas,14182210.0,30,399.0
CORDOBA,Unión,Pueblo Italiano,14182220.0,0,1.0
CORDOBA,Unión,Pueblo Italiano,14182220.0,10,252.0
CORDOBA,Unión,Pueblo Italiano,14182220.0,15,7.0
CORDOBA,Unión,Pueblo Italiano,14182220.0,20,3.0
CORDOBA,Unión,Ramón J. Cárcano,14182230.0,6,20.0
CORDOBA,Unión,San Antonio de Litín,14182240.0,0,1.0
CORDOBA,Unión,San Antonio de Litín,14182240.0,4,395.0
CORDOBA,Unión,San Antonio de Litín,14182240.0,6,26.0
CORDOBA,Unión,San Antonio de Litín,14182240.0,8,7.0
CORDOBA,Unión,San Marcos,14182250.0,0,3.0
CORDOBA,Unión,San Marcos,14182250.0,1,1.0
CORDOBA,Unión,San Marcos,14182250.0,3,2.0
CORDOBA,Unión,San Marcos,14182250.0,6,8.0
CORDOBA,Unión,San Marcos,14182250.0,10,71.0
CORDOBA,Unión,San Marcos,14182250.0,15,14.0
CORDOBA,Unión,Viamonte,14182270.0,6,1.0
CORDOBA,Unión,Viamonte,14182270.0,10,12.0
CORDOBA,Unión,Viamonte,14182270.0,15,4.0
CORDOBA,Unión,Wenceslao Escalante,14182290.0,0,1.0
CORDOBA,Unión,Wenceslao Escalante,14182290.0,1,2.0
CORDOBA,Unión,Wenceslao Escalante,14182290.0,3,1.0
CORDOBA,Unión,Wenceslao Escalante,14182290.0,6,97.0
CORDOBA,Unión,Wenceslao Escalante,14182290.0,10,10.0
CORDOBA,Unión,Wenceslao Escalante,14182290.0,20,1.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,0,301.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,0,2.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,1,8.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,3,844.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,5,200.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,6,99.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,10,296.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,15,15.0
CORRIENTES,Bella Vista,Bella Vista,18007010.0,20,5.0
CORRIENTES,Berón de Astrada,Berón de Astrada,18014010.0,0,1.0
CORRIENTES,Capital,Corrientes,18021020.0,0,50.0
CORRIENTES,Capital,Corrientes,18021020.0,0,1.0
CORRIENTES,Capital,Corrientes,18021020.0,1,351.0
CORRIENTES,Capital,Corrientes,18021020.0,2,643.0
CORRIENTES,Capital,Corrientes,18021020.0,3,1115.0
CORRIENTES,Capital,Corrientes,18021020.0,3,4.0
CORRIENTES,Capital,Corrientes,18021020.0,4,1.0
CORRIENTES,Capital,Corrientes,18021020.0,5,1.0
CORRIENTES,Capital,Corrientes,18021020.0,6,944.0
CORRIENTES,Capital,Corrientes,18021020.0,8,140.0
CORRIENTES,Capital,Corrientes,18021020.0,10,1662.0
CORRIENTES,Capital,Corrientes,18021020.0,15,87.0
CORRIENTES,Capital,Corrientes,18021020.0,20,966.0
CORRIENTES,Capital,Corrientes,18021020.0,30,47.0
CORRIENTES,Capital,Corrientes,18021020.0,40,2738.0
CORRIENTES,Capital,Corrientes,18021020.0,50,20485.0
CORRIENTES,Capital,Corrientes,18021020.0,100,36045.0
CORRIENTES,Capital,Corrientes,18021020.0,120,1659.0
CORRIENTES,Capital,Corrientes,18021020.0,200,2373.0
CORRIENTES,Capital,Corrientes,18021020.0,250,319.0
CORRIENTES,Capital,Corrientes,18021020.0,300,24256.0
CORRIENTES,Capital,Corrientes,18021020.0,500,1568.0
CORRIENTES,Capital,Corrientes,18021020.0,1000,430.0
CORRIENTES,Capital,Laguna Brava,18021030.0,0,1.0
CORRIENTES,Capital,Riachuelo,18021040.0,0,1.0
CORRIENTES,Capital,Riachuelo,18021040.0,2,70.0
CORRIENTES,Capital,Riachuelo,18021040.0,3,22.0
CORRIENTES,Capital,Riachuelo,18021040.0,6,79.0
CORRIENTES,Capital,San Cayetano,18021050.0,0,1.0
CORRIENTES,Concepción,Concepción,18028010.0,15,23.0
CORRIENTES,Concepción,Concepción,18028010.0,100,2.0
CORRIENTES,Concepción,Santa Rosa,18028020.0,15,23.0
CORRIENTES,Concepción,Santa Rosa,18028020.0,100,1.0
CORRIENTES,Concepción,Tabay,18028030.0,0,1.0
CORRIENTES,Concepción,Tabay,18028030.0,15,19.0
CORRIENTES,Concepción,Tatacua,18028040.0,0,1.0
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,18035010.0,0,1.0
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,18035010.0,1,1.0
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,18035010.0,5,13.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,0,3036.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,0,1.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,0,2.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,0,58.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,1,13.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,2,66.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,3,35.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,3,234.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,4,1.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,5,23.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,6,2028.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,8,66.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,10,583.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,12,8.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,15,29.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,16,2455.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,20,528.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,30,480.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,40,96.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,50,180.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,300,64.0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,18035020.0,600,1.0
CORRIENTES,Curuzú Cuatiá,Perugorría,18035030.0,0,1.0
CORRIENTES,Curuzú Cuatiá,Perugorría,18035030.0,1,1.0
CORRIENTES,Curuzú Cuatiá,Perugorría,18035030.0,5,88.0
CORRIENTES,Empedrado,El Sombrero,18042010.0,0,1.0
CORRIENTES,Empedrado,El Sombrero,18042010.0,2,1.0
CORRIENTES,Empedrado,El Sombrero,18042010.0,3,1.0
CORRIENTES,Empedrado,El Sombrero,18042010.0,10,4.0
CORRIENTES,Empedrado,Empedrado,18042020.0,0,2.0
CORRIENTES,Empedrado,Empedrado,18042020.0,1,6.0
CORRIENTES,Empedrado,Empedrado,18042020.0,2,2.0
CORRIENTES,Empedrado,Empedrado,18042020.0,3,322.0
CORRIENTES,Empedrado,Empedrado,18042020.0,5,100.0
CORRIENTES,Empedrado,Empedrado,18042020.0,6,98.0
CORRIENTES,Empedrado,Empedrado,18042020.0,10,487.0
CORRIENTES,Empedrado,Empedrado,18042020.0,15,58.0
CORRIENTES,Empedrado,Empedrado,18042020.0,20,3.0
CORRIENTES,Esquina,Esquina,18049010.0,0,1500.0
CORRIENTES,Esquina,Esquina,18049010.0,0,1.0
CORRIENTES,Esquina,Esquina,18049010.0,3,3.0
CORRIENTES,Esquina,Esquina,18049010.0,6,663.0
CORRIENTES,Esquina,Esquina,18049010.0,10,867.0
CORRIENTES,Esquina,Esquina,18049010.0,15,525.0
CORRIENTES,Esquina,Esquina,18049010.0,25,1275.0
CORRIENTES,Esquina,Esquina,18049010.0,50,40.0
CORRIENTES,Esquina,Pueblo Libertador,18049020.0,0,1.0
CORRIENTES,Esquina,Pueblo Libertador,18049020.0,8,432.0
CORRIENTES,General Alvear,Alvear,18056010.0,0,1.0
CORRIENTES,General Alvear,Alvear,18056010.0,1,5.0
CORRIENTES,General Alvear,Alvear,18056010.0,3,13.0
CORRIENTES,General Alvear,Alvear,18056010.0,6,55.0
CORRIENTES,General Alvear,Alvear,18056010.0,10,294.0
CORRIENTES,General Alvear,Alvear,18056010.0,15,28.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,0,1.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,0,2.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,1,2.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,2,4.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,3,2.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,6,4.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,10,62.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,15,9.0
CORRIENTES,General Paz,Itá Ibaté,18063010.0,20,1.0
CORRIENTES,General Paz,Lomas de Vallejos,18063020.0,0,1.0
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,18063030.0,1,1.0
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,18063030.0,2,49.0
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,18063030.0,3,31.0
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,18063030.0,15,18.0
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,18063030.0,100,3.0
CORRIENTES,General Paz,Palmar Grande,18063040.0,0,1.0
CORRIENTES,General Paz,Palmar Grande,18063040.0,2,9.0
CORRIENTES,General Paz,Palmar Grande,18063040.0,3,1.0
CORRIENTES,Goya,Colonia Carolina,18070010.0,0,1.0
CORRIENTES,Goya,Colonia Carolina,18070010.0,6,2.0
CORRIENTES,Goya,Goya,18070020.0,0,4.0
CORRIENTES,Goya,Goya,18070020.0,1,47.0
CORRIENTES,Goya,Goya,18070020.0,3,199.0
CORRIENTES,Goya,Goya,18070020.0,4,1640.0
CORRIENTES,Goya,Goya,18070020.0,6,202.0
CORRIENTES,Goya,Goya,18070020.0,8,2733.0
CORRIENTES,Goya,Goya,18070020.0,10,293.0
CORRIENTES,Goya,Goya,18070020.0,15,11.0
CORRIENTES,Goya,Goya,18070020.0,16,1093.0
CORRIENTES,Goya,Goya,18070020.0,20,223.0
CORRIENTES,Goya,Goya,18070020.0,30,8.0
CORRIENTES,Goya,Goya,18070020.0,50,9894.0
CORRIENTES,Goya,Goya,18070020.0,100,3750.0
CORRIENTES,Goya,Goya,18070020.0,120,49.0
CORRIENTES,Goya,Goya,18070020.0,200,277.0
CORRIENTES,Goya,Goya,18070020.0,250,63.0
CORRIENTES,Goya,Goya,18070020.0,300,909.0
CORRIENTES,Goya,Goya,18070020.0,500,76.0
CORRIENTES,Goya,Goya,18070020.0,1000,13.0
CORRIENTES,ItatÍ,Itatí,18077010.0,0,1.0
CORRIENTES,ItatÍ,Itatí,18077010.0,1,2.0
CORRIENTES,ItatÍ,Itatí,18077010.0,3,19.0
CORRIENTES,ItatÍ,Itatí,18077010.0,4,7.0
CORRIENTES,ItatÍ,Itatí,18077010.0,6,31.0
CORRIENTES,ItatÍ,Itatí,18077010.0,10,222.0
CORRIENTES,ItatÍ,Itatí,18077010.0,15,35.0
CORRIENTES,ItatÍ,Itatí,18077010.0,20,7.0
CORRIENTES,ItatÍ,Ramada Paso,18077020.0,4,2.0
CORRIENTES,ItatÍ,Ramada Paso,18077020.0,6,1.0
CORRIENTES,Ituzaingó,Colonia Liebig's,18084010.0,0,26.0
CORRIENTES,Ituzaingó,Colonia Liebig's,18084010.0,0,1.0
CORRIENTES,Ituzaingó,Colonia Liebig's,18084010.0,1,20.0
CORRIENTES,Ituzaingó,Colonia Liebig's,18084010.0,2,285.0
CORRIENTES,Ituzaingó,Colonia Liebig's,18084010.0,3,3.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,0,1.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,1,102.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,3,157.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,6,343.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,10,560.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,15,42.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,20,2.0
CORRIENTES,Ituzaingó,Ituzaingó,18084020.0,100,3.0
CORRIENTES,Ituzaingó,Villa Olivari,18084050.0,0,1.0
CORRIENTES,Ituzaingó,Villa Olivari,18084050.0,15,16.0
CORRIENTES,Ituzaingó,Villa Olivari,18084050.0,100,1.0
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,18091020.0,0,1.0
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,18091020.0,3,96.0
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,18091020.0,6,34.0
CORRIENTES,Lavalle,Lavalle,18091030.0,0,1.0
CORRIENTES,Lavalle,Lavalle,18091030.0,1,1.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,0,2.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,0,1.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,1,523.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,2,218.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,3,80.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,6,4.0
CORRIENTES,Lavalle,Santa Lucía,18091040.0,10,8.0
CORRIENTES,Mburucuyá,Mburucuyá,18098010.0,0,1.0
CORRIENTES,Mburucuyá,Mburucuyá,18098010.0,2,43.0
CORRIENTES,Mburucuyá,Mburucuyá,18098010.0,3,6.0
CORRIENTES,Mburucuyá,Mburucuyá,18098010.0,100,2.0
CORRIENTES,Mercedes,Felipe Yofré,18105010.0,0,2.0
CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),18105020.0,0,1.0
CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),18105020.0,1,1.0
CORRIENTES,Mercedes,Mercedes,18105030.0,0,1.0
CORRIENTES,Mercedes,Mercedes,18105030.0,0,60.0
CORRIENTES,Mercedes,Mercedes,18105030.0,1,12.0
CORRIENTES,Mercedes,Mercedes,18105030.0,3,55.0
CORRIENTES,Mercedes,Mercedes,18105030.0,3,242.0
CORRIENTES,Mercedes,Mercedes,18105030.0,6,223.0
CORRIENTES,Mercedes,Mercedes,18105030.0,8,1519.0
CORRIENTES,Mercedes,Mercedes,18105030.0,10,1242.0
CORRIENTES,Mercedes,Mercedes,18105030.0,15,352.0
CORRIENTES,Mercedes,Mercedes,18105030.0,20,7.0
CORRIENTES,Mercedes,Mercedes,18105030.0,25,107.0
CORRIENTES,Mercedes,Mercedes,18105030.0,30,1.0
CORRIENTES,Mercedes,Mercedes,18105030.0,50,1751.0
CORRIENTES,Monte Caseros,Colonia Libertad,18112010.0,1,1.0
CORRIENTES,Monte Caseros,Colonia Libertad,18112010.0,3,65.0
CORRIENTES,Monte Caseros,Colonia Libertad,18112010.0,5,97.0
CORRIENTES,Monte Caseros,Colonia Libertad,18112010.0,10,7.0
CORRIENTES,Monte Caseros,Estación Libertad,18112020.0,5,4.0
CORRIENTES,Monte Caseros,Juan Pujol,18112030.0,0,1.0
CORRIENTES,Monte Caseros,Juan Pujol,18112030.0,4,50.0
CORRIENTES,Monte Caseros,Juan Pujol,18112030.0,5,323.0
CORRIENTES,Monte Caseros,Juan Pujol,18112030.0,10,48.0
CORRIENTES,Monte Caseros,Juan Pujol,18112030.0,20,15.0
CORRIENTES,Monte Caseros,Juan Pujol,18112030.0,30,2.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,0,1.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,5,6.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,6,6.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,10,186.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,15,2.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,20,68.0
CORRIENTES,Monte Caseros,Mocoretá,18112040.0,30,39.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,0,1.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,1,1085.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,2,171.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,3,500.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,5,764.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,6,280.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,10,1665.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,15,21.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,20,50.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,25,39.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,30,70.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,50,16.0
CORRIENTES,Monte Caseros,Monte Caseros,18112050.0,100,8.0
CORRIENTES,Monte Caseros,Parada Acuña,18112060.0,1,1.0
CORRIENTES,Monte Caseros,Parada Acuña,18112060.0,5,9.0
CORRIENTES,Monte Caseros,Parada Labougle,18112070.0,3,40.0
CORRIENTES,Monte Caseros,Parada Labougle,18112070.0,5,43.0
CORRIENTES,Monte Caseros,Parada Labougle,18112070.0,10,6.0
CORRIENTES,Paso de los Libres,Bonpland,18119010.0,1,1.0
CORRIENTES,Paso de los Libres,Bonpland,18119010.0,5,55.0
CORRIENTES,Paso de los Libres,Parada Pucheta,18119020.0,1,1.0
CORRIENTES,Paso de los Libres,Parada Pucheta,18119020.0,5,36.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,0,5.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,0,1.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,1,186.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,3,474.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,6,328.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,10,470.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,15,31.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,20,54.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,30,2.0
CORRIENTES,Paso de los Libres,Paso de los Libres,18119030.0,50,1.0
CORRIENTES,Saladas,Saladas,18126010.0,0,2.0
CORRIENTES,Saladas,Saladas,18126010.0,1,13.0
CORRIENTES,Saladas,Saladas,18126010.0,3,13.0
CORRIENTES,Saladas,Saladas,18126010.0,6,124.0
CORRIENTES,Saladas,Saladas,18126010.0,10,431.0
CORRIENTES,Saladas,Saladas,18126010.0,15,25.0
CORRIENTES,Saladas,Saladas,18126010.0,20,18.0
CORRIENTES,Saladas,Saladas,18126010.0,30,1.0
CORRIENTES,Saladas,San Lorenzo,18126020.0,0,50.0
CORRIENTES,Saladas,San Lorenzo,18126020.0,0,1.0
CORRIENTES,Saladas,San Lorenzo,18126020.0,2,17.0
CORRIENTES,Saladas,San Lorenzo,18126020.0,3,1.0
CORRIENTES,Saladas,San Lorenzo,18126020.0,6,75.0
CORRIENTES,San Cosme,Paso de la Patria,18133020.0,0,1.0
CORRIENTES,San Cosme,Paso de la Patria,18133020.0,3,163.0
CORRIENTES,San Cosme,Paso de la Patria,18133020.0,4,15.0
CORRIENTES,San Cosme,Paso de la Patria,18133020.0,6,12.0
CORRIENTES,San Cosme,Paso de la Patria,18133020.0,100,1.0
CORRIENTES,San Cosme,San Cosme,18133030.0,0,1.0
CORRIENTES,San Cosme,San Cosme,18133030.0,2,1.0
CORRIENTES,San Cosme,San Cosme,18133030.0,3,158.0
CORRIENTES,San Cosme,San Cosme,18133030.0,4,1.0
CORRIENTES,San Cosme,San Cosme,18133030.0,6,6.0
CORRIENTES,San Cosme,San Cosme,18133030.0,10,53.0
CORRIENTES,San Cosme,San Cosme,18133030.0,15,8.0
CORRIENTES,San Cosme,San Cosme,18133030.0,20,3.0
CORRIENTES,San Cosme,Santa Ana,18133040.0,2,24.0
CORRIENTES,San Cosme,Santa Ana,18133040.0,3,94.0
CORRIENTES,San Luis del Palmar,San Luis del Palmar,18140010.0,0,1.0
CORRIENTES,San Martín,La Cruz,18147030.0,0,1.0
CORRIENTES,San Martín,La Cruz,18147030.0,1,2.0
CORRIENTES,San Martín,La Cruz,18147030.0,3,3.0
CORRIENTES,San Martín,La Cruz,18147030.0,6,24.0
CORRIENTES,San Martín,La Cruz,18147030.0,10,172.0
CORRIENTES,San Martín,La Cruz,18147030.0,15,22.0
CORRIENTES,San Miguel,Loreto,18154010.0,2,32.0
CORRIENTES,San Miguel,Loreto,18154010.0,3,4.0
CORRIENTES,San Miguel,Loreto,18154010.0,4,1.0
CORRIENTES,San Miguel,San Miguel,18154020.0,0,1.0
CORRIENTES,San Miguel,San Miguel,18154020.0,2,86.0
CORRIENTES,San Miguel,San Miguel,18154020.0,3,11.0
CORRIENTES,San Miguel,San Miguel,18154020.0,15,21.0
CORRIENTES,San Miguel,San Miguel,18154020.0,100,3.0
CORRIENTES,San Roque,Chavarría,18161010.0,0,1.0
CORRIENTES,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),18161040.0,0,1.0
CORRIENTES,San Roque,San Roque,18161050.0,0,2.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,0,4.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,0,1.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,1,4.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,3,5.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,6,93.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,10,376.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,15,39.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,20,50.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,30,3.0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030.0,100,3.0
CORRIENTES,Santo Tomé,José Rafael Gómez,18168010.0,0,33.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,0,1033.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,0,1.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,1,6.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,3,30.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,6,262.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,10,349.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,15,40.0
CORRIENTES,Santo Tomé,Santo Tomé,18168040.0,20,3.0
CORRIENTES,Sauce,Sauce,18175010.0,0,0.0
CORRIENTES,Sauce,Sauce,18175010.0,0,2.0
CORRIENTES,Sauce,Sauce,18175010.0,5,998.0
ENTRE RIOS,Colón,Arroyo Barú,30008010.0,20,89.0
ENTRE RIOS,Colón,Arroyo Barú,30008010.0,50,80.0
ENTRE RIOS,Colón,Colón,30008020.0,0,1410.0
ENTRE RIOS,Colón,Colón,30008020.0,0,2.0
ENTRE RIOS,Colón,Colón,30008020.0,1,20.0
ENTRE RIOS,Colón,Colón,30008020.0,2,2.0
